age,experience_years,education_level,job_role,city,company_size,salary
53,5.0,master,data_scientist,amsterdam,medium,48635.84290084082
32,8.0,master,designer,london,medium,46988.71660975266
49,30.0,high_school,designer,tehran,large,64102.454976057874
59,17.0,phd,data_scientist,berlin,small,68467.27851036609
20,13.0,high_school,analyst,london,small,30965.50339058179
22,30.0,high_school,data_scientist,paris,large,65522.560213980796
27,21.0,master,data_scientist,berlin,medium,71271.2390540854
33,22.0,master,data_scientist,london,medium,77467.40416692762
55,16.0,bachelor,analyst,tehran,small,46321.92970766989
34,32.0,phd,manager,,medium,91044.41937845247
37,,phd,designer,paris,large,44913.77942665014
38,1.0,phd,data_scientist,paris,medium,52535.48351392879
32,11.0,high_school,manager,london,large,54813.293324081416
35,30.0,bachelor,developer,berlin,large,70123.39103581259
52,13.0,master,developer,berlin,small,57429.43847150087
50,12.0,master,manager,amsterdam,small,58558.65092625966
44,3.0,phd,analyst,berlin,small,32346.69398839573
36,,bachelor,analyst,berlin,large,78618.611117442
22,12.0,bachelor,developer,amsterdam,medium,39074.02463983654
55,,high_school,data_scientist,london,small,85109.0982013651
22,27.0,bachelor,data_scientist,paris,small,72401.82917651493
40,10.0,master,manager,paris,medium,50641.508851604434
49,22.0,bachelor,analyst,berlin,small,47695.01273642387
35,,bachelor,designer,paris,large,61296.63192645558
21,0.0,high_school,data_scientist,london,small,22200.627460976088
59,14.0,high_school,manager,tehran,large,41755.55578599784
57,21.0,phd,developer,amsterdam,large,82751.74218144242
27,30.0,master,developer,amsterdam,small,71719.03867805259
50,18.0,,analyst,london,large,82169.23851237696
40,25.0,master,data_scientist,amsterdam,large,86775.19841358825
42,7.0,high_school,analyst,amsterdam,medium,38770.936632427474
39,6.0,high_school,manager,london,medium,42629.474185859006
58,10.0,high_school,designer,tehran,medium,28113.657069767694
37,2.0,master,analyst,paris,large,42918.94666111204
38,,bachelor,manager,berlin,large,81774.33189225133
51,2.0,bachelor,analyst,london,medium,42018.27011518302
51,13.0,master,manager,berlin,large,72623.66636909838
49,34.0,high_school,developer,berlin,small,74317.40398301999
46,10.0,phd,manager,london,medium,63091.77860111102
18,33.0,master,manager,tehran,medium,73754.55512747148
51,12.0,phd,analyst,berlin,small,55413.259432276616
25,25.0,high_school,data_scientist,tehran,medium,53188.886524538706
18,25.0,bachelor,developer,london,medium,63649.66000835438
58,2.0,master,analyst,tehran,large,45502.92059204895
44,26.0,phd,designer,paris,medium,70998.58750667778
42,26.0,master,designer,paris,large,75943.09209529543
58,2.0,phd,analyst,london,medium,53345.159673153394
43,21.0,bachelor,developer,amsterdam,small,54465.90526472365
22,34.0,master,data_scientist,london,medium,88164.87659544792
41,33.0,bachelor,manager,berlin,large,95767.47081728863
42,20.0,bachelor,designer,london,small,49709.962879841245
45,31.0,master,manager,amsterdam,small,83710.40236203697
49,12.0,high_school,designer,amsterdam,small,45355.70322774506
29,13.0,master,manager,berlin,medium,55472.76934046288
51,34.0,high_school,manager,tehran,large,83387.48113462988
50,,phd,data_scientist,berlin,medium,81832.32542661633
48,17.0,master,designer,london,small,65849.9779020866
42,4.0,high_school,data_scientist,berlin,large,43035.83607491788
43,3.0,master,developer,berlin,small,34332.89790737971
43,27.0,high_school,manager,paris,small,74166.1991913237
40,14.0,bachelor,developer,berlin,large,48560.58422449291
21,2.0,high_school,data_scientist,paris,medium,31195.730434443525
41,,phd,data_scientist,london,medium,102569.53000240911
33,6.0,bachelor,data_scientist,berlin,small,33097.94244895243
48,5.0,high_school,designer,berlin,medium,33022.734014765156
20,4.0,master,analyst,amsterdam,small,29637.695091163783
34,22.0,master,developer,tehran,small,53212.089624729895
56,21.0,high_school,designer,berlin,medium,56759.91184004354
23,1.0,master,analyst,london,medium,35833.5336168596
38,14.0,master,designer,tehran,large,40170.01661800351
34,24.0,master,developer,paris,medium,61102.165123690094
45,,phd,data_scientist,amsterdam,large,57454.38016573527
44,4.0,,analyst,berlin,small,34195.41852364464
32,28.0,high_school,analyst,berlin,small,63538.526914628965
36,3.0,master,developer,paris,small,38270.43196314764
40,23.0,phd,developer,tehran,large,67966.44226527114
47,,,designer,london,medium,49004.95536226482
25,30.0,master,manager,amsterdam,medium,87969.74370103404
24,15.0,high_school,manager,berlin,small,49179.09803137534
46,9.0,phd,developer,paris,large,59034.10120821306
43,19.0,phd,developer,paris,small,67674.6287551446
42,3.0,phd,developer,amsterdam,small,46904.64423565189
59,26.0,high_school,data_scientist,amsterdam,medium,75662.56643812761
41,15.0,bachelor,developer,amsterdam,medium,43405.64660308394
57,33.0,master,manager,amsterdam,medium,93306.29184302076
59,19.0,master,developer,berlin,medium,69653.06784301712
41,25.0,bachelor,data_scientist,amsterdam,large,80345.2843246414
22,23.0,phd,data_scientist,amsterdam,medium,79552.2620748587
32,28.0,bachelor,developer,tehran,large,65153.21760945103
42,11.0,high_school,manager,berlin,medium,43371.35143644767
40,5.0,phd,data_scientist,paris,large,64794.481328780355
32,21.0,,data_scientist,berlin,medium,71766.69703110395
19,5.0,phd,data_scientist,paris,medium,42548.89606201788
26,10.0,master,developer,berlin,small,37268.731381967256
46,34.0,high_school,developer,amsterdam,large,83487.17030148816
44,20.0,bachelor,developer,amsterdam,medium,61520.13071029073
40,13.0,master,analyst,london,medium,55218.68143186976
23,14.0,bachelor,data_scientist,tehran,medium,41852.02181296621
46,25.0,high_school,analyst,berlin,large,65566.0541277838
53,10.0,bachelor,manager,amsterdam,large,63349.95987421827
34,16.0,master,data_scientist,tehran,small,44633.37858981159
22,9.0,high_school,manager,amsterdam,large,216251.64615243353
22,25.0,master,designer,berlin,large,65360.63412938764
49,16.0,high_school,analyst,tehran,large,40147.88477569011
32,10.0,bachelor,developer,berlin,large,46210.2100202971
20,10.0,,data_scientist,berlin,medium,46998.7556924621
38,29.0,master,analyst,tehran,large,78880.6329979811
40,19.0,high_school,developer,tehran,medium,52816.94418296499
32,21.0,bachelor,developer,berlin,medium,50385.87946431188
46,31.0,bachelor,data_scientist,amsterdam,large,87721.83099201927
28,,high_school,data_scientist,paris,large,82950.61179444037
55,34.0,phd,analyst,london,medium,98436.05553443043
35,21.0,bachelor,analyst,tehran,small,43589.28752164789
57,3.0,phd,analyst,paris,small,36975.18380228441
57,24.0,master,analyst,tehran,large,63264.135208240485
25,23.0,master,data_scientist,london,large,88154.9210356055
21,22.0,master,analyst,paris,medium,73486.74900596088
28,26.0,phd,manager,london,medium,83040.3392255796
21,8.0,high_school,data_scientist,amsterdam,large,43207.63064269815
57,,master,analyst,paris,small,32421.418019187986
22,17.0,master,analyst,berlin,large,59146.369983826575
24,25.0,bachelor,data_scientist,paris,large,78002.69596814632
49,27.0,phd,designer,paris,large,82846.12035548931
49,14.0,high_school,manager,amsterdam,large,62720.963550050365
48,20.0,master,developer,amsterdam,large,81731.30708519547
31,11.0,high_school,data_scientist,tehran,medium,37253.399596795265
18,18.0,phd,developer,tehran,large,63249.76128038519
39,,phd,designer,paris,small,53142.58957930436
55,10.0,phd,analyst,london,large,63985.0703061092
25,27.0,phd,developer,tehran,small,65476.99923989395
26,14.0,high_school,manager,tehran,medium,39757.78914486214
57,16.0,master,designer,berlin,large,55814.02220823655
35,3.0,phd,data_scientist,amsterdam,large,60242.44369242331
18,28.0,high_school,data_scientist,berlin,large,71516.58772998207
36,12.0,high_school,manager,berlin,small,43498.00494487318
50,9.0,bachelor,designer,london,medium,44904.21790389651
54,34.0,phd,data_scientist,tehran,large,95238.14242909341
41,15.0,bachelor,developer,berlin,medium,55471.02995306704
50,8.0,,analyst,paris,large,51525.571219034624
20,9.0,master,analyst,amsterdam,medium,44613.402317996035
39,22.0,master,developer,london,small,71826.78785630438
29,,bachelor,manager,london,medium,82645.41995752636
34,5.0,master,developer,amsterdam,medium,42922.97404457988
23,21.0,high_school,analyst,tehran,medium,43598.13035963905
24,21.0,master,manager,tehran,small,61369.529076074774
37,1.0,high_school,manager,berlin,medium,34726.68502583052
48,2.0,bachelor,designer,london,large,36173.20285853761
47,9.0,phd,developer,paris,medium,59431.862719831726
29,13.0,bachelor,manager,tehran,small,41597.575880227145
53,28.0,high_school,data_scientist,amsterdam,medium,74869.15775933725
47,22.0,master,data_scientist,paris,medium,65655.7996274062
35,27.0,,data_scientist,paris,large,73426.59563216339
54,22.0,master,data_scientist,berlin,small,61070.27909052979
30,4.0,bachelor,designer,amsterdam,small,16682.219798535967
42,27.0,phd,analyst,,small,80479.47245809769
33,34.0,high_school,data_scientist,paris,small,75762.74342449718
55,10.0,bachelor,analyst,tehran,medium,42050.68668386842
58,0.0,master,designer,london,large,41064.897511936244
37,31.0,master,developer,london,medium,80278.75395321159
58,27.0,high_school,designer,,small,66392.94417907999
42,25.0,master,developer,london,small,61994.51422985562
51,33.0,bachelor,designer,london,large,79946.58209354112
33,17.0,high_school,analyst,tehran,large,46624.9188935897
24,34.0,bachelor,developer,berlin,large,84022.61249783514
59,9.0,master,developer,berlin,medium,50642.18077243303
19,,phd,designer,amsterdam,large,64620.82250206682
49,8.0,high_school,designer,,large,40898.47195660828
31,20.0,,developer,amsterdam,large,81508.62320025233
21,,bachelor,developer,tehran,small,95205.08139489754
59,12.0,high_school,designer,,small,34343.22860209402
45,8.0,phd,analyst,amsterdam,large,51199.19425886663
50,13.0,master,manager,amsterdam,large,73385.77937218416
49,32.0,bachelor,developer,berlin,small,67666.38711390724
38,3.0,bachelor,data_scientist,london,medium,40549.49954385962
48,27.0,phd,designer,paris,small,77869.26925389169
43,9.0,master,analyst,berlin,large,45124.34774342505
47,20.0,bachelor,developer,berlin,medium,57838.50713464635
47,19.0,,designer,tehran,large,45201.069857785704
28,27.0,high_school,developer,paris,large,63530.40722464651
50,18.0,phd,data_scientist,amsterdam,large,89501.30090144009
20,13.0,bachelor,analyst,berlin,small,40936.89279237611
36,23.0,bachelor,analyst,paris,small,58372.426058057565
43,11.0,phd,analyst,tehran,large,52026.41480808178
56,27.0,phd,data_scientist,amsterdam,large,89542.06870142308
23,27.0,high_school,developer,amsterdam,large,70935.22662742616
52,19.0,bachelor,developer,paris,small,54444.34055627985
31,27.0,bachelor,developer,tehran,small,50556.43509206089
57,12.0,bachelor,data_scientist,amsterdam,large,61015.5314728217
21,4.0,high_school,developer,berlin,small,17650.128878163712
25,23.0,,designer,paris,small,57824.563935464685
31,13.0,master,data_scientist,london,large,66252.71789965469
20,8.0,,designer,berlin,large,36757.273152436115
47,29.0,master,analyst,berlin,medium,74424.89968508261
37,7.0,master,analyst,london,large,56672.02393559224
34,16.0,master,analyst,paris,small,44610.183135875675
29,31.0,master,manager,berlin,large,95641.21874789253
48,16.0,master,designer,berlin,small,53241.144072688156
47,10.0,bachelor,data_scientist,london,large,63946.81707001257
37,2.0,bachelor,data_scientist,tehran,large,40617.62004396746
59,13.0,high_school,data_scientist,tehran,medium,46165.642997853254
35,13.0,bachelor,analyst,amsterdam,medium,48444.1984976181
49,26.0,master,developer,tehran,small,66060.71538201254
51,29.0,high_school,analyst,amsterdam,small,67899.9142535667
46,17.0,phd,manager,,large,86671.98890343848
45,9.0,bachelor,manager,paris,medium,235485.48487741995
20,8.0,bachelor,manager,amsterdam,medium,44051.67802350441
51,29.0,high_school,manager,london,medium,75258.45123818365
53,34.0,high_school,data_scientist,berlin,small,77449.33530197934
42,21.0,high_school,data_scientist,london,large,76782.84880660946
19,7.0,master,developer,amsterdam,medium,42900.57906408708
52,10.0,high_school,analyst,london,medium,40694.85468135274
55,16.0,master,developer,london,medium,61892.02287224287
20,34.0,master,designer,tehran,medium,67472.50473959754
58,24.0,phd,data_scientist,berlin,large,94555.04412424794
52,22.0,bachelor,designer,paris,medium,65430.85005391833
31,8.0,bachelor,analyst,london,small,43752.95408626719
57,,phd,analyst,amsterdam,medium,80750.609642633
45,29.0,bachelor,data_scientist,london,small,66369.92601108995
49,7.0,master,designer,paris,small,38376.73893909516
43,26.0,bachelor,data_scientist,paris,medium,77994.68080734229
34,3.0,bachelor,analyst,amsterdam,medium,33863.10152822915
28,4.0,high_school,designer,london,small,25193.509715068216
40,34.0,bachelor,developer,tehran,large,79565.52619553325
40,25.0,bachelor,data_scientist,,medium,69163.33888507605
40,23.0,high_school,designer,tehran,large,49338.982429972646
51,32.0,phd,manager,paris,medium,96087.3069054228
49,20.0,master,data_scientist,berlin,medium,71202.87962092386
39,31.0,bachelor,developer,berlin,large,79354.31690425791
53,20.0,high_school,data_scientist,amsterdam,large,69531.67349557922
58,19.0,high_school,analyst,amsterdam,medium,53891.805951616305
46,16.0,,analyst,amsterdam,medium,64859.27417508047
50,15.0,high_school,manager,paris,small,49002.44790150246
55,22.0,phd,manager,london,large,88895.75339641952
25,9.0,high_school,data_scientist,london,medium,39397.27725077808
48,,master,data_scientist,berlin,medium,71934.58718395201
50,28.0,bachelor,analyst,paris,small,69955.24352424675
24,21.0,phd,data_scientist,,small,73833.36850721836
21,21.0,high_school,designer,amsterdam,large,46719.87074285762
27,2.0,high_school,designer,berlin,small,16019.199965357453
51,2.0,master,data_scientist,paris,medium,41399.37965466703
36,14.0,,data_scientist,,medium,30638.140045263943
45,14.0,master,analyst,,medium,57374.16403649961
43,19.0,master,manager,amsterdam,medium,73223.00233458955
43,10.0,phd,data_scientist,,small,57533.87940546371
47,,bachelor,manager,london,medium,33877.230832077
56,26.0,high_school,analyst,london,medium,69971.90795142169
56,27.0,bachelor,analyst,amsterdam,large,80599.17783297307
23,4.0,bachelor,data_scientist,tehran,small,18720.557773526045
47,18.0,high_school,manager,amsterdam,small,58372.44530955025
27,7.0,bachelor,manager,tehran,small,28205.15416443009
32,34.0,master,analyst,amsterdam,large,91269.57496810086
54,34.0,phd,analyst,london,small,86749.58909631056
27,7.0,phd,analyst,berlin,small,46585.59647094628
29,32.0,phd,manager,amsterdam,large,97574.98074876139
19,19.0,master,manager,tehran,large,66545.56647803204
47,23.0,,developer,amsterdam,medium,77148.17236134247
48,5.0,phd,developer,amsterdam,medium,47856.530613536845
29,,master,analyst,berlin,small,40483.95054158461
49,31.0,bachelor,analyst,london,medium,67034.97895539817
31,3.0,bachelor,data_scientist,paris,medium,39635.292979243415
55,5.0,bachelor,developer,berlin,medium,39053.16668131598
19,9.0,master,analyst,tehran,small,28956.22617899275
57,5.0,phd,manager,london,large,77119.48362600847
57,3.0,bachelor,designer,paris,medium,32697.352385323982
52,19.0,,designer,london,medium,73011.10896267122
25,33.0,bachelor,analyst,berlin,small,64732.02255819595
19,7.0,high_school,manager,london,large,43348.67413268665
21,19.0,phd,manager,amsterdam,large,80574.35575446363
41,34.0,master,designer,berlin,small,71529.45981595956
49,4.0,,designer,london,small,42339.40635154242
19,22.0,bachelor,data_scientist,amsterdam,small,57944.71245820353
39,17.0,phd,analyst,amsterdam,small,49391.211987123635
46,6.0,high_school,analyst,paris,large,38483.75025777811
57,31.0,phd,data_scientist,london,medium,102207.66168150325
44,,phd,analyst,tehran,small,54795.19012155812
19,,phd,data_scientist,amsterdam,large,50359.21816015951
50,16.0,high_school,analyst,,large,51249.440064226044
44,15.0,bachelor,developer,amsterdam,small,43296.93410358837
20,28.0,master,analyst,tehran,large,357968.8440009167
39,9.0,,designer,paris,medium,46920.14073601731
45,1.0,phd,manager,paris,large,60131.338393389145
47,20.0,master,designer,tehran,large,52883.71215969194
34,4.0,master,data_scientist,paris,small,42679.97398264555
58,25.0,phd,data_scientist,tehran,small,75679.44368352267
34,34.0,master,developer,paris,medium,80483.82483509755
29,26.0,master,manager,london,large,93391.01525542929
35,2.0,,data_scientist,london,small,34644.00996060473
54,,phd,data_scientist,amsterdam,small,66612.58900875326
43,7.0,phd,designer,london,medium,44123.46730359891
41,24.0,high_school,manager,berlin,medium,62086.875070642986
21,12.0,master,analyst,amsterdam,small,44944.82565019214
29,20.0,bachelor,data_scientist,paris,large,63099.331975051085
18,15.0,bachelor,data_scientist,paris,small,41069.24480001588
22,22.0,phd,manager,paris,medium,72657.31268573739
40,26.0,high_school,manager,london,large,78418.1951561871
26,1.0,master,developer,paris,small,34179.40876736871
30,24.0,phd,designer,berlin,large,73649.98660615836
28,0.0,master,developer,london,medium,40989.064086730155
18,11.0,,manager,amsterdam,large,49846.87950488705
39,12.0,phd,developer,tehran,large,48156.60520209721
29,3.0,phd,manager,berlin,large,51579.504549567086
31,29.0,master,designer,paris,small,64501.05554505234
45,1.0,master,manager,berlin,medium,40003.43538993144
54,,high_school,manager,amsterdam,large,82335.35793611573
53,9.0,phd,designer,amsterdam,medium,62022.1736985295
21,25.0,high_school,developer,berlin,large,66258.32043037187
52,21.0,high_school,data_scientist,berlin,small,61739.15196752769
35,28.0,bachelor,developer,tehran,large,64087.217460683256
40,20.0,bachelor,data_scientist,berlin,small,63100.24296638309
54,20.0,high_school,manager,paris,small,54802.77929110898
26,26.0,phd,data_scientist,berlin,small,76592.9879996597
28,16.0,bachelor,manager,amsterdam,medium,58802.79147990998
39,14.0,master,data_scientist,amsterdam,large,67342.15433594472
19,33.0,phd,designer,berlin,small,82944.25930329406
41,17.0,phd,manager,london,large,77739.26432227332
34,,bachelor,manager,london,large,94158.00983003777
46,12.0,,manager,paris,large,60235.45736864422
23,28.0,bachelor,analyst,london,small,71852.7523267787
28,32.0,master,analyst,tehran,medium,66061.0484637335
37,20.0,phd,analyst,tehran,small,61420.21201395981
50,28.0,master,developer,,medium,76862.7165445469
34,1.0,high_school,developer,paris,medium,28832.394520016904
48,18.0,bachelor,analyst,london,large,64284.810849853864
53,24.0,master,analyst,,large,74415.78544905069
36,19.0,phd,manager,tehran,medium,70094.05977777252
25,16.0,phd,developer,paris,large,65440.70347747115
40,4.0,,designer,amsterdam,large,32155.800349979036
43,33.0,phd,designer,berlin,small,78510.92826161784
49,1.0,,developer,tehran,small,21535.535642816467
37,31.0,,designer,berlin,large,76461.70629305167
20,30.0,master,designer,paris,medium,65577.23795541971
36,8.0,bachelor,designer,london,small,39393.355244425955
33,6.0,master,designer,tehran,medium,34074.54433974654
45,8.0,phd,data_scientist,paris,medium,58143.35232483837
47,6.0,master,analyst,london,large,51098.069538523094
53,24.0,master,manager,berlin,medium,87735.37134237999
32,11.0,bachelor,designer,tehran,large,40765.141156254496
37,16.0,,manager,amsterdam,small,64618.65291301989
54,21.0,phd,manager,paris,small,80969.58445196651
23,18.0,master,developer,tehran,large,46933.47842169288
25,6.0,high_school,manager,tehran,small,28218.47208176327
50,3.0,phd,developer,amsterdam,small,44509.085643274666
24,34.0,phd,analyst,london,small,83521.73559259487
34,7.0,,designer,tehran,large,41605.523855070154
36,32.0,phd,designer,berlin,small,75234.33188639817
51,16.0,master,manager,tehran,small,59862.77728541603
37,24.0,high_school,data_scientist,berlin,large,69323.2453643707
46,18.0,bachelor,manager,london,large,76202.43521381306
46,7.0,bachelor,manager,paris,medium,51201.60466227936
42,26.0,,data_scientist,paris,large,77138.59987974659
52,27.0,phd,analyst,amsterdam,small,86485.48636798559
34,30.0,high_school,developer,amsterdam,medium,69953.78581841846
41,13.0,bachelor,designer,london,small,55347.9890231074
51,23.0,high_school,developer,berlin,small,61387.905093308
37,21.0,high_school,analyst,tehran,small,38862.681557335396
18,0.0,master,data_scientist,paris,medium,40020.69087293615
42,19.0,bachelor,manager,tehran,small,55985.89279733105
25,3.0,master,designer,london,medium,26727.43711055541
22,1.0,,analyst,berlin,large,39294.54678258601
58,9.0,phd,data_scientist,paris,medium,68019.23470155692
19,26.0,high_school,developer,amsterdam,small,50557.376552159054
45,0.0,high_school,developer,,medium,28989.155972646437
41,8.0,master,developer,,small,42467.5364271078
35,4.0,bachelor,developer,paris,small,33653.297013736636
41,16.0,bachelor,manager,amsterdam,small,57839.420835814315
25,27.0,,manager,berlin,small,68264.60531791106
50,6.0,bachelor,analyst,london,small,35979.864192643785
18,14.0,master,developer,paris,large,48546.48291946252
23,3.0,bachelor,data_scientist,berlin,medium,36202.71901282895
37,29.0,master,data_scientist,berlin,medium,86681.78258595392
32,11.0,master,designer,london,large,53599.34488495974
20,,phd,analyst,paris,small,57892.983371927956
22,17.0,,data_scientist,,large,63694.941851771095
28,8.0,high_school,designer,amsterdam,large,32988.22472160075
50,4.0,bachelor,data_scientist,berlin,large,47814.07836356109
28,5.0,phd,data_scientist,,medium,43427.300250948836
27,14.0,phd,designer,amsterdam,large,58480.24370313976
55,21.0,phd,data_scientist,amsterdam,small,84604.92676915025
54,21.0,high_school,developer,amsterdam,medium,60441.69389741798
42,23.0,phd,designer,berlin,medium,74704.00484232605
34,24.0,bachelor,manager,london,small,331416.0885065744
47,,master,designer,berlin,small,71434.07001543343
39,0.0,high_school,analyst,,large,31419.44378925371
35,19.0,phd,developer,london,small,51371.023235831744
54,,high_school,developer,berlin,medium,68165.07781423819
39,12.0,bachelor,analyst,berlin,medium,41227.75445354101
59,15.0,master,designer,,large,47249.63268820363
20,18.0,bachelor,designer,tehran,small,35995.13421906634
55,23.0,high_school,designer,amsterdam,medium,57396.69703025791
54,10.0,phd,analyst,amsterdam,medium,52962.80604256548
58,26.0,bachelor,manager,berlin,medium,83920.58026878102
52,19.0,,developer,paris,large,79125.56996255202
51,7.0,phd,manager,tehran,large,59065.490386058256
43,26.0,phd,analyst,berlin,small,82080.58183533311
45,29.0,,developer,amsterdam,large,81787.3825012917
48,15.0,master,developer,tehran,small,45884.41968871045
39,22.0,phd,designer,paris,medium,69970.33894611563
22,3.0,phd,designer,amsterdam,medium,46696.34269238851
27,20.0,bachelor,developer,tehran,medium,44589.29096281712
46,34.0,bachelor,analyst,tehran,medium,68152.32830435951
44,12.0,master,manager,amsterdam,small,64791.48023751752
49,25.0,phd,designer,tehran,small,59775.741297996996
22,,bachelor,designer,paris,small,29713.180290243003
50,19.0,phd,analyst,amsterdam,small,67512.34538070027
47,16.0,bachelor,analyst,berlin,medium,48633.77895458241
56,17.0,phd,designer,amsterdam,large,68676.41222399284
18,34.0,bachelor,manager,paris,medium,89379.97008380413
41,3.0,master,analyst,amsterdam,medium,35650.44850686292
42,16.0,master,designer,tehran,small,38474.32071838167
38,27.0,master,developer,paris,small,72475.28573844602
39,12.0,high_school,data_scientist,amsterdam,large,50048.06004826704
55,31.0,bachelor,analyst,tehran,medium,67331.35970888927
50,17.0,high_school,analyst,amsterdam,medium,52945.80823869976
34,30.0,high_school,analyst,berlin,small,62579.08167638498
43,2.0,master,developer,paris,medium,41540.3961456458
20,5.0,phd,designer,berlin,large,42410.80401169323
32,26.0,,designer,tehran,medium,61420.02211415349
33,33.0,high_school,data_scientist,,medium,62719.17072114947
53,6.0,high_school,designer,,large,29728.843543321185
18,1.0,phd,manager,berlin,small,45925.88641752945
32,27.0,master,manager,tehran,small,73600.42116340254
19,25.0,high_school,manager,berlin,medium,65562.31682673233
43,17.0,master,designer,london,medium,56148.762451838506
35,,phd,designer,london,small,70386.24431935405
32,0.0,phd,analyst,london,small,28688.236952407948
38,15.0,bachelor,developer,tehran,large,51155.383581854876
46,8.0,high_school,developer,tehran,large,33169.249257681004
36,21.0,high_school,analyst,paris,small,53090.243132315576
31,,high_school,data_scientist,london,medium,55110.929855821654
20,23.0,phd,analyst,,large,93543.84303354015
41,7.0,bachelor,manager,tehran,large,35094.9784441451
54,24.0,high_school,designer,berlin,small,48619.45568054002
19,22.0,high_school,data_scientist,berlin,medium,63876.55476209811
33,21.0,master,manager,paris,large,75068.14627092468
57,24.0,high_school,manager,tehran,medium,57326.30977026881
40,13.0,bachelor,manager,berlin,small,58884.614967287744
40,13.0,high_school,data_scientist,berlin,large,58686.25036486458
52,4.0,bachelor,manager,berlin,medium,47515.48541824712
53,9.0,phd,developer,paris,small,49500.93862064856
35,28.0,master,data_scientist,paris,medium,86999.55780115697
24,7.0,bachelor,designer,berlin,medium,18560.09842596044
58,34.0,,developer,paris,small,92591.60964577051
23,17.0,master,analyst,berlin,large,47491.13367845852
41,2.0,master,developer,london,medium,46294.07001804235
19,19.0,phd,designer,tehran,medium,59708.82799386517
32,22.0,master,designer,paris,large,61095.423252574976
